id,sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1091,I,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6
2171,I,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,6
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
2502,I,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5
639,F,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13
1828,I,0.35,0.265,0.08,0.2,0.09,0.042,0.06,7
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
4123,I,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8
4017,M,0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,11
2237,M,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17
2455,I,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
3324,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12
3641,I,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9
1559,I,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7
2221,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17
1156,M,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,10
2854,F,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,11
386,M,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12
2825,I,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8
1965,M,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11
1330,F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
3356,I,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6
2090,M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
2833,F,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9
1599,I,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11
1674,M,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
3661,I,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10
2311,M,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
1331,M,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10
1064,I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6
2056,F,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7
1456,I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
3063,F,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,9
1750,F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
3805,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
352,M,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12
3754,I,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
1636,M,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10
3808,M,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
2341,I,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,7
1154,M,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8
2799,M,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10
3883,M,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10
4052,M,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13
4038,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21,11
3351,F,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13
1332,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
536,I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
1039,F,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6
2654,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
2723,I,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
791,F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
2243,M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10
3059,F,0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11
3383,M,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14
1004,F,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9
292,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15
1253,I,0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6
1238,I,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8
1404,F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
34,F,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13
1127,M,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8
149,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
3039,M,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10
2296,F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13
3453,F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
2233,M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35,17
3110,I,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8
2503,I,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
1645,M,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,10
1343,M,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10
2152,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8
815,I,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,7
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
242,I,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5
961,F,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9
2424,M,0.26,0.2,0.065,0.096,0.044,0.027,0.03,6
3022,I,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,8
2668,F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
3832,F,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14
1136,F,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7
3121,F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
3773,F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
1707,M,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12
609,M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
217,I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
3934,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5
3614,M,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
3139,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11
392,F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10
37,F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8
1099,I,0.5,0.375,0.14,0.5495,0.248,0.112,0.1585,7
1944,F,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,11
2623,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10
4099,M,0.67,0.525,0.18,1.4915,0.728,0.343,0.381,9
3465,F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9
151,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9
3380,I,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5
4174,M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9
3129,F,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10
1461,M,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
277,M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18
2773,F,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11
963,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9
3700,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10
2463,M,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17
951,M,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8
1271,I,0.47,0.355,0.12,0.393,0.167,0.0885,0.115,8
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
1015,F,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,9
1009,F,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8
1201,M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
4030,I,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7
2872,I,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8
2522,M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
1840,I,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8
956,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
1007,M,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11
2568,I,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7
3422,M,0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,9
2129,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
2765,I,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11
3633,I,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5
3542,I,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8
2638,I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9
2766,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8
1146,M,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9
701,F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
2704,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10
3821,M,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
126,I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6
3134,M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
22,F,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
2596,F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8
2052,M,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8
3285,F,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
1571,I,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8
2178,F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
4129,I,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10
1173,M,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
3189,M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7
3372,I,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16
1585,I,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
3943,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14
3122,M,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8
2392,M,0.33,0.25,0.09,0.197,0.085,0.041,0.0605,10
779,F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
121,I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
2591,F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
3345,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12
2191,M,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
264,M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
1122,M,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9
760,M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
3932,F,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11
661,I,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
2792,M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10
1842,I,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7
3961,M,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10
1068,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3
3499,F,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9
2019,I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9
1026,M,0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8
4125,I,0.54,0.415,0.135,0.709,0.3195,0.174,0.185,9
3590,F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
3485,I,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7
2212,F,0.595,0.495,0.235,1.366,0.5065,0.219,0.52,13
84,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
2675,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10
144,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
3033,M,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8
4042,F,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10
1631,I,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
3469,F,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
3635,I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6
3492,M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8
2716,I,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
1066,I,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6
2835,M,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,8
3089,M,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8
3126,M,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11
1565,I,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
805,M,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,7
3467,M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,10
2004,I,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7
2996,F,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,10
1539,I,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7
1951,F,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10
4107,I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
1049,M,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
2941,F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
2045,I,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8
148,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5
3983,F,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6
185,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13
4004,M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10
2678,M,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
1259,I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7
3079,F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11
3017,I,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8
1135,I,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14
1808,F,0.635,0.475,0.15,1.1845,0.533,0.307,0.291,10
3244,F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19
3248,M,0.595,0.5,0.165,1.06,0.402,0.28,0.275,11
2143,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10
3902,I,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
47,F,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7
3971,I,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6
1888,F,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,11
2146,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11
3483,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7
3322,F,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,15
3108,I,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7
2848,F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9
1494,M,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10
2520,M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
3341,F,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,12
1582,I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
2892,M,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525,10
2400,I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
1182,F,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11
89,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
91,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12
1413,M,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13
3265,M,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14
893,I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
2513,F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
3669,I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
1786,I,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
2285,I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9
2587,F,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9
3442,M,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8
1608,I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
3705,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9
2303,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
3976,I,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7
2089,F,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10
2629,I,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6
2157,M,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17
257,M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
2294,M,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,12
1193,M,0.7,0.575,0.19,2.273,1.095,0.418,0.638,12
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8
3328,I,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13
2706,F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
1806,M,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11
1755,F,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
311,M,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14
1326,M,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8
1114,I,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9
1085,I,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7
3288,F,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15
1448,I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9
2579,M,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,7
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
3506,M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,9
3484,I,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8
2506,I,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
1397,M,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10
1644,M,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10
3835,F,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7
960,M,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7
4075,M,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8
2066,F,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10
2712,I,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
3168,M,0.605,0.47,0.115,1.114,0.3925,0.291,0.31,15
3093,F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
2046,I,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7
195,M,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,12
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
1052,M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12
670,M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
2789,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
248,I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
114,F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
3609,F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
3504,F,0.62,0.51,0.18,1.233,0.592,0.274,0.322,10
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
618,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
3640,I,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7
4082,I,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9
4029,I,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7
1616,I,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9
3031,I,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,8
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
2219,F,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13
3224,M,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16
1530,M,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11
3578,F,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10
3106,I,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5
2280,M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,9
1277,I,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8
3333,I,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12
796,M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
1513,M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
3131,M,0.675,0.505,0.16,1.532,0.74,0.357,0.3815,11
200,F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9
1108,I,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
1428,F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
857,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
2460,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
2698,F,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9
2485,I,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8
1217,I,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5
2360,F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
3069,M,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11
1876,I,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9
1419,F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
2276,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14
1791,M,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10
1240,I,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6
1388,M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12
3291,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
3500,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8
414,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14
3987,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11
3992,M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
1857,I,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8
2963,F,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12
1028,M,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11
2726,I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7
3204,F,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15
1434,I,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7
2545,I,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
1119,I,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,10
446,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13
1250,I,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
2475,F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
1252,I,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7
3319,F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
2881,I,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8
2489,M,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15
1834,I,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7
3751,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
2911,F,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
1336,M,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10
3021,I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9
