FlightRecord,FlightDate,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
27667,2000-01-11,1655.0,1658,1903.0,1857,HP,2624,N174AW,128.0,119.0,100.0,6.0,-3.0,DEN,PHX,602.0,3.0,25.0,0,,0,,,,,,YES,NO
26372,2000-01-18,1427.0,1415,1705.0,1705,WN,160,N753,218.0,230.0,207.0,0.0,12.0,BNA,PHX,1448.0,5.0,6.0,0,,0,,,,,,NO,YES
13512,1993-01-06,1114.0,1115,1205.0,1212,US,102,,51.0,57.0,,-7.0,-1.0,PIT,ABE,253.0,,,0,,0,,,,,,NO,NO
39749,2006-01-12,2150.0,2145,2332.0,2339,US,545,N614AU,102.0,114.0,84.0,-7.0,5.0,CLT,RSW,600.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
8388,1991-01-11,1530.0,1430,1754.0,1645,US,121,,144.0,135.0,,69.0,60.0,PIT,TPA,873.0,,,0,,0,,,,,,YES,YES
27262,2000-01-22,840.0,840,1128.0,1100,HP,2182,N335AW,288.0,260.0,268.0,28.0,0.0,CMH,PHX,1671.0,7.0,13.0,0,,0,,,,,,YES,NO
39051,2006-01-11,1634.0,1555,2250.0,2159,US,46,N901AW,256.0,244.0,235.0,51.0,39.0,PHX,DCA,1979.0,4.0,17.0,0,,0,39.0,0.0,12.0,0.0,0.0,YES,YES
40586,2007-01-02,1015.0,1000,1113.0,1105,WN,211,N638SW,118.0,125.0,101.0,8.0,15.0,BWI,BHM,682.0,2.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
26797,2000-01-01,1535.0,1535,1750.0,1750,WN,1095,N515,75.0,75.0,61.0,0.0,0.0,BUR,PHX,369.0,4.0,10.0,0,,0,,,,,,NO,NO
43272,2008-01-03,2109.0,2040,2237.0,2205,WN,370,N213WN,148.0,145.0,101.0,32.0,29.0,PHL,MDW,668.0,28.0,19.0,0,,0,3.0,0.0,3.0,0.0,26.0,YES,YES
34441,2004-01-27,1051.0,1010,1323.0,1225,UA,474,N398UA,152.0,135.0,112.0,58.0,41.0,DFW,ORD,802.0,3.0,37.0,0,,0,0.0,0.0,58.0,0.0,0.0,YES,YES
5733,1989-01-17,1250.0,1245,1611.0,1555,UA,232,,141.0,130.0,,16.0,5.0,DEN,ORD,888.0,,,0,,0,,,,,,YES,YES
13598,1993-01-05,1403.0,1405,1633.0,1624,US,105,,210.0,199.0,,9.0,-2.0,PHL,IAH,1324.0,,,0,,0,,,,,,YES,NO
39850,2006-01-12,1201.0,845,1401.0,1103,US,1159,N165UW,120.0,138.0,106.0,178.0,196.0,DCA,MCO,759.0,5.0,9.0,0,,0,4.0,0.0,0.0,0.0,174.0,YES,YES
15292,1994-01-07,1052.0,1050,1142.0,1130,US,258,,50.0,40.0,,12.0,2.0,TRI,CLT,120.0,,,0,,0,,,,,,YES,YES
9758,1991-01-03,1825.0,1830,1914.0,1915,US,147,,49.0,45.0,,-1.0,-5.0,CRW,PIT,164.0,,,0,,0,,,,,,NO,NO
21203,1997-01-20,1321.0,1325,1527.0,1545,HP,2261,N316AW,246.0,260.0,236.0,-18.0,-4.0,CMH,PHX,1671.0,4.0,6.0,0,,0,,,,,,NO,NO
23791,1998-01-01,1049.0,0,1218.0,0,AA,419,N405AA,149.0,163.0,127.0,-5.0,9.0,DFW,PHX,868.0,5.0,17.0,0,,0,,,,,,NO,YES
24938,1999-01-05,1048.0,1025,1349.0,1335,TW,712,N907TW,121.0,130.0,102.0,14.0,23.0,STL,PHL,813.0,1.0,18.0,0,,0,,,,,,YES,YES
1059,1987-10-11,2131.0,2115,2243.0,2223,PS,1505,,72.0,68.0,,20.0,16.0,SNA,SJC,342.0,,,0,,0,,,,,,YES,YES
20693,1997-01-28,1520.0,1520,1745.0,1805,WN,1364,N619,205.0,225.0,187.0,-20.0,0.0,BNA,PHX,1448.0,3.0,15.0,0,,0,,,,,,NO,NO
6469,1990-01-27,1113.0,1115,1610.0,1630,US,34,,177.0,195.0,,-20.0,-2.0,SFO,MCI,1499.0,,,0,,0,,,,,,NO,NO
41860,2007-01-02,1040.0,1040,1227.0,1245,WN,2472,N689SW,167.0,185.0,153.0,-18.0,0.0,MCO,SAT,1040.0,3.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
36456,2005-01-11,1826.0,1831,2013.0,2012,UA,558,N519UA,107.0,101.0,79.0,1.0,-5.0,SFO,PDX,550.0,3.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
30693,2002-01-10,1426.0,1430,1559.0,1606,US,755,N530Aä,93.0,96.0,80.0,-7.0,-4.0,DTW,CLT,500.0,4.0,9.0,0,,0,,,,,,NO,NO
22603,1998-01-03,1553.0,1550,1831.0,1820,CO,1603,N17620,278.0,270.0,258.0,11.0,3.0,CLE,PHX,1737.0,9.0,11.0,0,,0,,,,,,YES,YES
33639,2003-01-16,724.0,725,916.0,912,UA,1080,N482UA,112.0,107.0,92.0,4.0,-1.0,TUS,DEN,639.0,11.0,9.0,0,,0,,,,,,YES,NO
36656,2005-01-20,2127.0,1955,10.0,2223,UA,565,N369UA,223.0,208.0,197.0,107.0,92.0,ORD,SLC,1249.0,4.0,22.0,0,,0,46.0,0.0,15.0,0.0,46.0,YES,YES
35939,2004-01-17,1703.0,1702,1812.0,1825,UA,511,N437UA,129.0,143.0,108.0,-13.0,1.0,DEN,SNA,846.0,5.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
41897,2007-01-02,2016.0,2010,2221.0,2215,WN,603,N656SW,65.0,65.0,50.0,6.0,6.0,MDW,CLE,307.0,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
8683,1991-01-20,1022.0,1020,1232.0,1234,US,126,,130.0,134.0,,-2.0,2.0,MCO,PIT,834.0,,,0,,0,,,,,,NO,YES
43294,2008-01-03,2034.0,1955,2135.0,2100,WN,31,N793SA,61.0,65.0,43.0,35.0,39.0,PHL,PVD,238.0,5.0,13.0,0,,0,2.0,0.0,0.0,0.0,33.0,YES,YES
3907,1988-01-31,1654.0,1655,1812.0,1815,PS,1476,,78.0,80.0,,-3.0,-1.0,OAK,SAN,446.0,,,0,,0,,,,,,NO,NO
36132,2005-01-18,1805.0,1810,2044.0,2005,UA,545,N301UA,219.0,175.0,195.0,39.0,-5.0,BOS,ORD,867.0,5.0,19.0,0,,0,0.0,0.0,39.0,0.0,0.0,YES,NO
40969,2007-01-02,643.0,630,841.0,900,WN,1255,N487,238.0,270.0,223.0,-19.0,13.0,DTW,PHX,1671.0,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
1,1987-10-15,729.0,730,903.0,849,PS,1451,,94.0,79.0,,14.0,-1.0,SAN,SFO,447.0,,,0,,0,,,,,,YES,NO
41861,2007-01-02,1519.0,1450,1720.0,1700,WN,1293,N473,121.0,130.0,108.0,20.0,29.0,MCO,SDF,718.0,4.0,9.0,0,,0,9.0,0.0,0.0,0.0,11.0,YES,YES
18838,1996-01-20,1618.0,1610,1906.0,1848,US,177,N435US,288.0,278.0,275.0,18.0,8.0,CLT,PHX,1774.0,3.0,10.0,0,,0,,,,,,YES,YES
27513,2000-01-27,1646.0,1645,1850.0,1853,DL,1629,N698DL,244.0,248.0,221.0,-3.0,1.0,CVG,PHX,1569.0,9.0,14.0,0,,0,,,,,,NO,YES
29205,2001-01-19,758.0,800,919.0,921,US,424,N740äæ,81.0,81.0,59.0,-2.0,-2.0,DCA,CMH,322.0,3.0,19.0,0,,0,,,,,,NO,NO
6270,1990-01-07,1553.0,1540,1713.0,1701,US,33,,80.0,81.0,,12.0,13.0,EWR,PIT,319.0,,,0,,0,,,,,,YES,YES
5639,1989-01-17,1547.0,1550,1618.0,1616,UA,227,,91.0,86.0,,2.0,-3.0,OMA,DEN,472.0,,,0,,0,,,,,,YES,NO
43316,2008-01-03,2010.0,1955,2109.0,2100,WN,1415,N396SW,59.0,65.0,41.0,9.0,15.0,PHX,ABQ,328.0,5.0,13.0,0,,0,,,,,,YES,YES
48,1987-10-07,1512.0,1505,1614.0,1608,PS,1453,,62.0,63.0,,6.0,7.0,BUR,OAK,325.0,,,0,,0,,,,,,YES,YES
30189,2002-01-18,807.0,810,1056.0,1032,US,735,N349äâ,229.0,202.0,196.0,24.0,-3.0,PHL,MCI,1038.0,6.0,27.0,0,,0,,,,,,YES,NO
33878,2003-01-20,1126.0,1125,1313.0,1318,UA,1087,N578UA,167.0,173.0,146.0,-5.0,1.0,DEN,SEA,1024.0,4.0,17.0,0,,0,,,,,,NO,YES
26047,2000-01-16,850.0,826,1058.0,1039,HP,2836,N801AW,248.0,253.0,212.0,19.0,24.0,ATL,PHX,1587.0,5.0,31.0,0,,0,,,,,,YES,YES
35913,2004-01-29,1018.0,1015,1515.0,1509,UA,510,N943UA,177.0,174.0,147.0,6.0,3.0,DEN,ATL,1199.0,7.0,23.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
31653,2002-01-16,926.0,930,1121.0,1122,US,796,N749äæ,115.0,112.0,86.0,-1.0,-4.0,CLT,BDL,644.0,4.0,25.0,0,,0,,,,,,NO,NO
41775,2007-01-02,819.0,820,848.0,855,WN,172,N426,89.0,95.0,75.0,-7.0,-1.0,MCO,BHM,478.0,2.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
25666,1999-01-29,630.0,630,732.0,740,WN,572,N609,62.0,70.0,47.0,-8.0,0.0,ABQ,PHX,328.0,4.0,11.0,0,,0,,,,,,NO,NO
32715,2003-01-26,41.0,2345,556.0,506,UA,1058,N466UA,195.0,201.0,179.0,50.0,56.0,LAS,ORD,1515.0,4.0,12.0,0,,0,,,,,,YES,YES
6859,1990-01-03,1333.0,1320,1532.0,1538,US,40,,119.0,138.0,,-6.0,13.0,TPA,PIT,873.0,,,0,,0,,,,,,NO,YES
18180,1996-01-01,1707.0,1710,1826.0,1830,HP,416,N151AW,139.0,140.0,125.0,-4.0,-3.0,AUS,PHX,872.0,6.0,8.0,0,,0,,,,,,NO,NO
5210,1989-01-02,1028.0,1030,1152.0,1143,UA,219,,144.0,133.0,,9.0,-2.0,EWR,ORD,719.0,,,0,,0,,,,,,YES,NO
21786,1997-01-27,2032.0,2030,2209.0,2211,UA,341,N503UA,97.0,101.0,77.0,-2.0,2.0,DEN,PHX,602.0,4.0,16.0,0,,0,,,,,,NO,YES
17955,1995-01-09,1410.0,1415,1703.0,1726,US,752,N855US,113.0,131.0,101.0,-23.0,-5.0,STL,PHL,813.0,2.0,10.0,0,,0,,,,,,NO,NO
392,1987-10-29,1144.0,1040,1304.0,1201,PS,1475,,80.0,81.0,,63.0,64.0,SAN,OAK,446.0,,,0,,0,,,,,,YES,YES
35284,2004-01-09,1508.0,1510,1654.0,1637,UA,493,N319UA,106.0,87.0,64.0,17.0,-2.0,ORD,MCI,403.0,4.0,38.0,0,,0,0.0,0.0,17.0,0.0,0.0,YES,NO
20785,1997-01-27,718.0,710,947.0,929,HP,2202,N174AW,89.0,79.0,65.0,18.0,8.0,BUR,PHX,369.0,8.0,16.0,0,,0,,,,,,YES,YES
785,1987-10-08,801.0,800,902.0,856,PS,1492,,61.0,56.0,,6.0,1.0,SNA,LAS,226.0,,,0,,0,,,,,,YES,YES
1617,1987-10-27,2056.0,2055,2332.0,2335,PS,1528,,96.0,100.0,,-3.0,1.0,LAX,ABQ,677.0,,,0,,0,,,,,,NO,YES
13922,1993-01-06,1900.0,1855,2158.0,2214,US,115,,178.0,199.0,,-16.0,5.0,LGA,FLL,1076.0,,,0,,0,,,,,,NO,YES
7467,1990-01-21,704.0,705,848.0,848,US,53,,104.0,103.0,,0.0,-1.0,DCA,IND,499.0,,,0,,0,,,,,,NO,NO
34337,2004-01-12,1841.0,1845,2054.0,2011,UA,471,N924UA,133.0,86.0,75.0,43.0,-4.0,ORD,MSP,334.0,7.0,51.0,0,,0,0.0,0.0,43.0,0.0,0.0,YES,NO
22602,1998-01-31,745.0,745,1042.0,1050,HP,2640,N642AW,297.0,305.0,260.0,-8.0,0.0,BWI,PHX,1999.0,22.0,15.0,0,,0,,,,,,NO,NO
38506,2006-01-11,1922.0,1920,2014.0,2015,US,1632,N804MD,52.0,55.0,38.0,-1.0,2.0,FLL,MCO,178.0,3.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
16824,1995-01-08,638.0,640,752.0,752,US,690,N257AU,74.0,72.0,57.0,0.0,-2.0,PVD,PHL,238.0,2.0,15.0,0,,0,,,,,,NO,NO
34164,2004-01-31,1631.0,1640,1954.0,1952,UA,466,N855UA,143.0,132.0,117.0,2.0,-9.0,SMF,DEN,910.0,16.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
3985,1988-01-28,1433.0,1433,1527.0,1529,PS,1478,,54.0,56.0,,-2.0,0.0,SAN,LAS,258.0,,,0,,0,,,,,,NO,NO
30522,2002-01-15,1556.0,1600,1653.0,1656,US,751,N769äæ,57.0,56.0,40.0,-3.0,-4.0,DCA,PHL,119.0,6.0,11.0,0,,0,,,,,,NO,NO
10169,1992-01-09,1108.0,1105,1203.0,1156,US,57,,55.0,51.0,,7.0,3.0,MDT,PIT,185.0,,,0,,0,,,,,,YES,YES
43163,2008-01-03,745.0,745,855.0,900,WN,2460,N448WN,70.0,75.0,55.0,-5.0,0.0,ONT,SJC,333.0,3.0,12.0,0,,0,,,,,,NO,NO
16716,1995-01-04,1102.0,1100,1157.0,1207,US,1195,N268AU,55.0,67.0,39.0,-10.0,2.0,PIT,PHL,267.0,7.0,9.0,0,,0,,,,,,NO,YES
6345,1990-01-23,2121.0,2120,2210.0,2210,US,33,,49.0,50.0,,0.0,1.0,SFO,RNO,192.0,,,0,,0,,,,,,NO,YES
42523,2008-01-03,2037.0,2020,2129.0,2115,WN,1230,N677AA,52.0,55.0,36.0,14.0,17.0,MCI,STL,237.0,4.0,12.0,0,,0,,,,,,YES,YES
5850,1989-01-13,1259.0,1300,1421.0,1426,UA,235,,142.0,146.0,,-5.0,-1.0,BOS,ORD,867.0,,,0,,0,,,,,,NO,NO
7367,1990-01-12,1434.0,1335,1557.0,1453,US,50,,83.0,78.0,,64.0,59.0,CLE,LGA,418.0,,,0,,0,,,,,,YES,YES
17967,1995-01-21,1416.0,1415,1732.0,1726,US,752,N975VJ,136.0,131.0,107.0,6.0,1.0,STL,PHL,813.0,5.0,24.0,0,,0,,,,,,YES,YES
9008,1991-01-07,1449.0,1450,1523.0,1527,US,131,,94.0,97.0,,-4.0,-1.0,PIT,BNA,462.0,,,0,,0,,,,,,NO,NO
12691,1993-01-11,711.0,710,903.0,857,US,85,,112.0,107.0,,6.0,1.0,DCA,IND,499.0,,,0,,0,,,,,,YES,YES
138,1987-10-02,930.0,930,1038.0,1035,PS,1459,,68.0,65.0,,3.0,0.0,LAX,SFO,337.0,,,0,,0,,,,,,YES,NO
1303,1987-10-16,1853.0,1755,2021.0,1857,PS,1518,,88.0,62.0,,84.0,58.0,SJC,LAX,308.0,,,0,,0,,,,,,YES,YES
36108,2005-01-18,1348.0,1350,1935.0,1944,UA,544,N840UA,227.0,234.0,214.0,-9.0,-2.0,SMF,ORD,1781.0,5.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
16738,1995-01-26,1102.0,1100,1203.0,1207,US,1195,N268AU,61.0,67.0,47.0,-4.0,2.0,PIT,PHL,267.0,3.0,11.0,0,,0,,,,,,NO,YES
42998,2008-01-03,2221.0,2100,2335.0,2215,WN,1192,N274WN,74.0,75.0,52.0,80.0,81.0,OAK,LAX,337.0,9.0,13.0,0,,0,18.0,0.0,0.0,0.0,62.0,YES,YES
30852,2002-01-03,1052.0,1055,1213.0,1137,US,760,N394äâ,81.0,42.0,23.0,36.0,-3.0,CLT,AVL,92.0,3.0,55.0,0,,0,,,,,,YES,NO
20703,1997-01-07,710.0,700,1147.0,1033,HP,87,N907AW,397.0,333.0,338.0,74.0,10.0,BOS,PHX,2300.0,4.0,55.0,0,,0,,,,,,YES,YES
17783,1995-01-23,1420.0,1420,1755.0,1727,TW,98,EI-BWD,155.0,127.0,117.0,28.0,0.0,STL,PHL,813.0,5.0,33.0,0,,0,,,,,,YES,NO
34287,2004-01-11,1618.0,1610,1948.0,1943,UA,470,N553UA,150.0,153.0,117.0,5.0,8.0,ORD,MCO,1005.0,4.0,29.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
18296,1996-01-25,715.0,715,850.0,840,WN,403,N388,155.0,145.0,140.0,10.0,0.0,AUS,PHX,872.0,3.0,12.0,0,,0,,,,,,YES,NO
31016,2002-01-20,1349.0,1345,1504.0,1511,US,765,N577äâ,75.0,86.0,58.0,-7.0,4.0,BOS,PHL,280.0,3.0,14.0,0,,0,,,,,,NO,YES
155,1987-10-23,945.0,930,1111.0,1035,PS,1459,,86.0,65.0,,36.0,15.0,LAX,SFO,337.0,,,0,,0,,,,,,YES,YES
20517,1997-01-05,715.0,715,839.0,835,WN,76,N623,144.0,140.0,135.0,4.0,0.0,AUS,PHX,872.0,3.0,6.0,0,,0,,,,,,YES,NO
39699,2006-01-12,2140.0,2140,2219.0,2249,US,382,N533AU,99.0,129.0,86.0,-30.0,0.0,CLT,ORD,599.0,5.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
28935,2001-01-12,742.0,635,1000.0,858,US,411,N523Aä,138.0,143.0,99.0,62.0,67.0,LGA,IND,659.0,6.0,33.0,0,,0,,,,,,YES,YES
20205,1997-01-30,1553.0,1550,1726.0,1747,DL,411,N620DL,213.0,237.0,192.0,-21.0,3.0,ATL,PHX,1587.0,6.0,15.0,0,,0,,,,,,NO,YES
42741,2008-01-03,650.0,615,840.0,815,WN,891,N400WN,230.0,240.0,216.0,25.0,35.0,MDW,LAS,1521.0,3.0,11.0,0,,0,0.0,25.0,0.0,0.0,0.0,YES,YES
16926,1995-01-17,1225.0,1225,1332.0,1334,US,2181,N504AU,67.0,69.0,53.0,-2.0,0.0,PVD,PHL,238.0,4.0,10.0,0,,0,,,,,,NO,NO
37700,2005-01-23,558.0,600,714.0,722,UA,596,N923UA,76.0,82.0,55.0,-8.0,-2.0,LAX,OAK,337.0,3.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
1680,1987-10-19,1724.0,1724,1832.0,1830,PS,1530,,68.0,66.0,,2.0,0.0,SCK,LAX,315.0,,,0,,0,,,,,,YES,NO
19352,1996-01-14,1700.0,1700,1838.0,1846,HP,815,N629AW,98.0,106.0,83.0,-8.0,0.0,DEN,PHX,602.0,5.0,10.0,0,,0,,,,,,NO,NO
779,1987-10-01,822.0,800,922.0,856,PS,1492,,60.0,56.0,,26.0,22.0,SNA,LAS,226.0,,,0,,0,,,,,,YES,YES
27415,2000-01-23,1659.0,1703,1846.0,1849,HP,2794,N189AW,107.0,106.0,88.0,-3.0,-4.0,COS,PHX,551.0,8.0,11.0,0,,0,,,,,,NO,NO
13975,1993-01-14,2047.0,2040,2235.0,2220,US,117,,108.0,100.0,,15.0,7.0,LGA,CLE,418.0,,,0,,0,,,,,,YES,YES
42099,2008-01-03,1047.0,1030,1328.0,1320,WN,157,N481WN,101.0,110.0,79.0,8.0,17.0,LAS,DEN,629.0,9.0,13.0,0,,0,,,,,,YES,YES
17655,1995-01-23,2025.0,1915,2252.0,2157,AA,704,N862AA,207.0,222.0,196.0,55.0,70.0,SJU,PHL,1576.0,3.0,8.0,0,,0,,,,,,YES,YES
3292,1988-01-18,2356.0,2355,55.0,57,PS,1438,,59.0,62.0,,-2.0,1.0,SFO,LAX,337.0,,,0,,0,,,,,,NO,YES
20361,1997-01-31,1702.0,1640,1845.0,1850,HP,2019,N905AW,223.0,250.0,211.0,-5.0,22.0,ATL,PHX,1587.0,3.0,9.0,0,,0,,,,,,NO,YES
22799,1998-01-11,828.0,830,1115.0,1054,HP,860,N308AW,287.0,264.0,272.0,21.0,-2.0,CMH,PHX,1671.0,3.0,12.0,0,,0,,,,,,YES,NO
30331,2002-01-07,1843.0,1840,1958.0,2000,US,743,N529Aä,75.0,80.0,61.0,-2.0,3.0,RDU,PIT,328.0,7.0,7.0,0,,0,,,,,,NO,YES
42592,2008-01-03,1024.0,1015,1236.0,1230,WN,2354,N258WN,312.0,315.0,291.0,6.0,9.0,MCO,LAS,2039.0,7.0,14.0,0,,0,,,,,,YES,YES
30078,2002-01-18,931.0,935,1126.0,1118,US,728,N426äâ,115.0,103.0,85.0,8.0,-4.0,CLT,BUF,546.0,4.0,26.0,0,,0,,,,,,YES,NO
42875,2008-01-03,1216.0,1150,1329.0,1325,WN,145,N482WN,73.0,95.0,61.0,4.0,26.0,MHT,BWI,377.0,4.0,8.0,0,,0,,,,,,YES,YES
16629,1995-01-06,1611.0,1550,1712.0,1654,US,710,N286AU,61.0,64.0,49.0,18.0,21.0,PIT,PHL,267.0,2.0,10.0,0,,0,,,,,,YES,YES
34430,2004-01-16,1004.0,1010,1222.0,1225,UA,474,N321UA,138.0,135.0,105.0,-3.0,-6.0,DFW,ORD,802.0,8.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
37044,2005-01-13,744.0,725,954.0,937,UA,578,N366UA,70.0,72.0,53.0,17.0,19.0,ORD,CLE,316.0,6.0,11.0,0,,0,17.0,0.0,0.0,0.0,0.0,YES,YES
8812,1991-01-13,1138.0,1140,1245.0,1238,US,128,,67.0,58.0,,7.0,-2.0,DAY,PIT,215.0,,,0,,0,,,,,,YES,NO
27249,2000-01-09,850.0,840,1126.0,1055,HP,2182,N910AW,276.0,255.0,233.0,31.0,10.0,CMH,PHX,1671.0,19.0,24.0,0,,0,,,,,,YES,YES
4526,1989-01-03,158.0,200,446.0,503,UA,198,,108.0,123.0,,-17.0,-2.0,DEN,ORD,888.0,,,0,,0,,,,,,NO,NO
4628,1989-01-15,1220.0,1210,1603.0,1627,UA,201,,403.0,437.0,,-24.0,10.0,DEN,HNL,3365.0,,,0,,0,,,,,,NO,YES
37285,2005-01-17,2017.0,2021,2145.0,2148,UA,587,N827UA,88.0,87.0,64.0,-3.0,-4.0,SFO,SNA,372.0,3.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
10339,1992-01-24,700.0,700,751.0,751,US,59,,51.0,51.0,,0.0,0.0,MDT,PIT,185.0,,,0,,0,,,,,,NO,NO
15532,1994-01-15,1338.0,1329,1640.0,1630,US,266,,182.0,181.0,,10.0,9.0,MIA,LGA,1097.0,,,0,,0,,,,,,YES,YES
38195,2006-01-11,1727.0,1730,1831.0,1848,US,1261,N426US,64.0,78.0,52.0,-17.0,-3.0,CLT,JAX,329.0,2.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
5105,1989-01-20,2046.0,2045,2328.0,2324,UA,212,,102.0,99.0,,4.0,1.0,ORD,ABE,654.0,,,0,,0,,,,,,YES,YES
27432,2000-01-08,1251.0,1255,1438.0,1457,DL,159,N542DA,227.0,242.0,207.0,-19.0,-4.0,CVG,PHX,1569.0,6.0,14.0,0,,0,,,,,,NO,NO
14068,1994-01-02,1343.0,1315,1618.0,1559,US,228,,95.0,104.0,,19.0,28.0,ORD,CLT,599.0,,,0,,0,,,,,,YES,YES
30226,2002-01-28,555.0,600,739.0,720,US,735,N533Aä,104.0,80.0,56.0,19.0,-5.0,ROC,PHL,257.0,34.0,14.0,0,,0,,,,,,YES,NO
30621,2002-01-31,1253.0,1300,1408.0,1359,US,752,N506Aä,75.0,59.0,41.0,9.0,-7.0,SAV,CLT,213.0,17.0,17.0,0,,0,,,,,,YES,NO
25199,1999-01-19,1902.0,1600,2128.0,1827,US,738,N827US,146.0,147.0,127.0,181.0,182.0,TPA,PHL,920.0,6.0,13.0,0,,0,,,,,,YES,YES
17306,1995-01-03,,705,,800,US,2722,UNKNOW,,55.0,77.0,,,RIC,PHL,198.0,3.0,15.0,1,,0,,,,,,YES,YES
18291,1996-01-20,715.0,715,846.0,840,WN,403,N328,151.0,145.0,144.0,6.0,0.0,AUS,PHX,872.0,2.0,5.0,0,,0,,,,,,YES,NO
41244,2007-01-02,1632.0,1440,1803.0,1640,WN,916,N325,211.0,240.0,200.0,83.0,112.0,IND,PHX,1489.0,4.0,7.0,0,,0,4.0,0.0,0.0,0.0,79.0,YES,YES
32420,2003-01-15,1539.0,1545,1731.0,1731,UA,1044,N393UA,112.0,106.0,91.0,0.0,-6.0,BOI,DEN,649.0,11.0,10.0,0,,0,,,,,,NO,NO
25979,1999-01-24,1605.0,1550,1808.0,1753,DL,411,N664DN,243.0,243.0,215.0,15.0,15.0,ATL,PHX,1587.0,4.0,24.0,0,,0,,,,,,YES,YES
37645,2005-01-12,1746.0,1735,1917.0,1911,UA,595,N579UA,151.0,156.0,134.0,6.0,11.0,DEN,SFO,967.0,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
9085,1991-01-24,959.0,1000,1117.0,1117,US,132,,78.0,77.0,,0.0,-1.0,ORF,EWR,284.0,,,0,,0,,,,,,NO,NO
24076,1999-01-23,,810,,920,US,1268,UNKNOW,,70.0,,,,ROC,PHL,257.0,0.0,0.0,1,,0,,,,,,YES,YES
37744,2005-01-14,1242.0,1220,1505.0,1450,UA,598,N536UA,83.0,90.0,68.0,15.0,22.0,DEN,MCI,533.0,4.0,11.0,0,,0,15.0,0.0,0.0,0.0,0.0,YES,YES
39007,2006-01-11,930.0,930,1430.0,1416,US,1470,N646US,240.0,226.0,208.0,14.0,0.0,PHL,SJU,1576.0,8.0,24.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
51,1987-10-11,1505.0,1505,1602.0,1608,PS,1453,,57.0,63.0,,-6.0,0.0,BUR,OAK,325.0,,,0,,0,,,,,,NO,NO
38615,2006-01-11,1018.0,1020,1222.0,1227,US,204,N156AW,64.0,67.0,48.0,-5.0,-2.0,LAS,PHX,256.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
31082,2002-01-29,1343.0,1345,1433.0,1429,US,766,N855äâ,50.0,44.0,26.0,4.0,-2.0,CLT,GSO,83.0,3.0,21.0,0,,0,,,,,,YES,NO
35795,2004-01-17,1625.0,1630,2005.0,2003,UA,508,N351UA,160.0,153.0,133.0,2.0,-5.0,SEA,DEN,1024.0,8.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
42225,2008-01-03,1415.0,1350,1527.0,1510,WN,3835,N610WN,72.0,80.0,56.0,17.0,25.0,LAS,RNO,345.0,4.0,12.0,0,,0,9.0,0.0,0.0,0.0,8.0,YES,YES
10612,1992-01-24,1659.0,1700,1808.0,1813,US,64,,69.0,73.0,,-5.0,-1.0,RDU,PHL,336.0,,,0,,0,,,,,,NO,NO
1047,1987-10-27,700.0,700,827.0,813,PS,1504,,87.0,73.0,,14.0,0.0,SFO,LAX,337.0,,,0,,0,,,,,,YES,NO
27949,2000-01-05,1815.0,1806,2001.0,1954,UA,2769,N379UA,106.0,108.0,92.0,7.0,9.0,DEN,PHX,602.0,3.0,11.0,0,,0,,,,,,YES,YES
21066,1997-01-04,800.0,800,1003.0,1010,WN,1534,N691,63.0,70.0,50.0,-7.0,0.0,BUR,PHX,369.0,6.0,7.0,0,,0,,,,,,NO,NO
4373,1989-01-08,1349.0,1340,1644.0,1609,UA,191,,355.0,329.0,,35.0,9.0,IAD,LAX,2288.0,,,0,,0,,,,,,YES,YES
